update/0/when,update/0/what,update/1/when,update/1/what,update/2/when,update/2/what,update/3/when,update/3/what,_id,update/4/when,update/4/what
1147543519,PDE,,,,,,,141682,,
1147654147,PDE,,,,,,,141719,,
1147680878,PDE,,,,,,,141760,,
1147685254,PDE,,,,,,,141777,,
1147765167,PDE,,,,,,,141993,,
1147768952,PDE,,,,,,,142007,,
1147788577,PDE,,,,,,,142076,,
1147878046,PDE,,,,,,,142353,,
1147931001,PDE,,,,,,,142469,,
1147940820,PDE,,,,,,,142496,,
1147957865,PDE,,,,,,,142587,,
1148023694,PDE,,,,,,,142738,,
1148030426,PDE,,,,,,,142784,,
1148049325,PDE,,,,,,,142854,,
1148076126,PDE,,,,,,,142881,,
1148268510,PDE,,,,,,,142949,,
1148379239,PDE,,,,,,,143253,,
1148389227,PDE,,,,,,,143293,,
1148389258,PDE,,,,,,,143294,,
1148395237,PDE,,,,,,,143321,,
1148406028,PDE,,,,,,,143366,,
1148467451,PDE,,,,,,,143523,,
1148565396,PDE,,,,,,,143823,,
1148580941,PDE,,,,,,,143874,,
1148654156,PDE,,,,,,,144041,,
1148654475,PDE,,,,,,,144042,,
1148746375,PDE,,,,,,,144087,,
1148896467,PDE,,,,,,,144257,,
1148904012,PDE,,,,,,,144281,,
1148987109,PDE,,,,,,,144492,,
1148987929,PDE,,,,,,,144494,,
1148997595,PDE,,,,,,,144533,,
1149012452,PDE,,,,,,,144570,,
1149068214,PDE,,,,,,,144692,,
1149086596,PDE,,,,,,,144775,,
1149110655,PDE,,,,,,,144828,,
1149134183,PDE,,,,,,,144855,,
1149170444,PDE,,,,,,,144967,,
1149224772,PDE,,,,,,,145038,,
1149251469,PDE,,,,,,,145129,,
1149275840,PDE,,,,,,,145183,,
1149409318,PDE,,,,,,,145238,,
1149416940,PDE,,,,,,,145241,,
1149506317,PDE,,,,,,,145386,,
1149591169,PDE,,,,,,,145579,,
1149605715,PDE,,,,,,,145638,,
1149687622,PDE,,,,,,,145854,,
1149708629,PDE,,,,,,,145901,,
1149732894,PDE,,,,,,,145953,,
1149743123,PDE,,,,,,,145971,,
1149762998,PDE,,,,,,,146042,,
1149769216,PDE,,,,,,,146076,,
1149770575,PDE,,,,,,,146084,,
1149851820,PDE,,,,,,,146297,,
1149858861,PDE,,,,,,,146323,,
1149860563,PDE,,,,,,,146329,,
1149955026,PDE,,,,,,,146394,,
1150038092,PDE,,,,,,,146423,,
1150106281,PDE,,,,,,,146614,,
1150123257,PDE,,,,,,,146704,,
1150125696,PDE,,,,,,,146710,,
1150156737,PDE,,,,,,,146757,,
1150182820,PDE,,,,,,,146819,,
1150189539,PDE,,,,,,,146841,,
1150195050,PDE,,,,,,,146863,,
1150203441,PDE,,,,,,,146896,,
1150209088,PDE,,,,,,,146912,,
1150209309,PDE,,,,,,,146913,,
1150245793,PDE,,,,,,,147008,,
1150359878,PDE,,,,,,,147298,,
1150364468,PDE,,,,,,,147314,,
1150403329,PDE,,,,,,,147394,,
1150405545,PDE,,,,,,,147399,,
1150453889,PDE,,,,,,,147480,,
1150455979,PDE,,,,,,,147482,,
1150539261,PDE,,,,,,,147614,,
1150565810,PDE,,,,,,,147619,,
1150685367,PDE,,,,,,,147692,,
1150711738,PDE,,,,,,,147744,,
1150735783,PDE,,,,,,,147805,,
1150826944,PDE,,,,,,,147978,,
1150828381,PDE,,,,,,,147979,,
1150880137,PDE,,,,,,,148049,,
1150942794,PDE,,,,,,,148171,,
1151028818,PDE,,,,,,,148355,,
1151055064,PDE,,,,,,,148398,,
1151068141,PDE,,,,,,,148437,,
1151153996,PDE,,,,,,,148540,,
1151241144,PDE,,,,,,,148572,,
1151283722,PDE,,,,,,,148598,,
1151345897,PDE,,,,,,,148739,,
1151371633,PDE,,,,,,,148775,,
1151574429,PDE,,,,,,,149177,,
1151586104,PDE,,,,,,,149212,,
1151586700,PDE,,,,,,,149216,,
1151685571,PDE,,,,,,,149345,,
1151921334,PDE,,,,,,,149478,,
1151921559,PDE,,,,,,,149479,,
1151921694,PDE,,,,,,,149480,,
1151923319,PDE,,,,,,,149481,,
1151924881,PDE,,,,,,,149488,,
1151954955,PDE,,,,,,,149506,,
1152029857,PDE,,,,,,,149604,,
1152070260,PDE,,,,,,,149645,,
1152089365,PDE,,,,,,,149679,,
1152168471,PDE,,,,,,,149816,,
1152170668,PDE,,,,,,,149823,,
1152191185,PDE,,,,,,,149881,,
1152198180,PDE,,,,,,,149900,,
1152260400,PDE,,,,,,,149976,,
1152374591,PDE,,,,,,,150081,,
1152514671,PDE,,,,,,,150129,,
1152531844,PDE,,,,,,,150183,,
1152606148,PDE,,,,,,,150260,,
1152625172,PDE,,,,,,,150299,,
1152653200,PDE,,,,,,,150338,,
1152676348,PDE,,,,,,,150359,,
1152700247,PDE,,,,,,,150413,,
1152708299,PDE,,,,,,,150427,,
1152715865,PDE,,,,,,,150444,,
1152838058,PDE,,,,,,,150607,,
1152846812,PDE,,,,,,,150628,,
1152863750,PDE,,,,,,,150647,,
1152865963,PDE,,,,,,,150651,,
1153178254,PDE,,,,,,,150900,,
1153194388,PDE,,,,,,,150916,,
1153308638,PDE,,,,,,,151109,,
1153308810,PDE,,,,,,,151112,,
1153309564,PDE,,,,,,,151113,,
1153345387,PDE,,,,,,,151171,,
1153345735,PDE,,,,,,,151172,,
1153389534,PDE,,,,,,,151262,,
1153403648,PDE,,,,,,,151324,,
1153460097,PDE,,,,,,,151394,,
1153500032,PDE,,,,,,,151490,,
1153516363,PDE,,,,,,,151499,,
1153522865,PDE,,,,,,,151501,,
1153523110,PDE,,,,,,,151502,,
1153659586,PDE,,,,,,,151528,,
1153688720,PDE,,,,,,,151538,,
1153728901,PDE,,,,,,,151584,,
1153734376,PDE,,,,,,,151599,,
1153740209,PDE,,,,,,,151609,,
1153816515,PDE,,,,,,,151702,,
1153843327,PDE,,,,,,,151777,,
1153913976,PDE,,,,,,,151884,,
1153914269,PDE,,,,,,,151885,,
1153930561,PDE,,,,,,,151927,,
1153988622,PDE,,,,,,,152001,,
1154008400,PDE,,,,,,,152054,,
1154010739,PDE,,,,,,,152059,,
1154016420,PDE,,,,,,,152071,,
1154018351,PDE,,,,,,,152073,,
1154091829,PDE,,,,,,,152199,,
1154092108,PDE,,,,,,,152200,,
1154097983,PDE,,,,,,,152215,,
1154108744,PDE,,,,,,,152229,,
1154298462,PDE,,,,,,,152290,,
1154301677,PDE,,,,,,,152294,,
1154418855,PDE,,,,,,,152454,,
1154445563,PDE,,,,,,,152518,,
1154493134,PDE,,,,,,,152575,,
1154578019,PDE,,,,,,,152719,,
1154644678,PDE,,,,,,,152817,,
1154694567,PDE,,,,,,,152866,,
1154695699,PDE,,,,,,,152870,,
1154699728,PDE,,,,,,,152874,,
1154731359,PDE,,,,,,,152891,,
1154991536,PDE,,,,,,,153030,,
1155028293,PDE,,,,,,,153093,,
1155036634,PDE,,,,,,,153127,,
1155052339,PDE,,,,,,,153195,,
1155054762,PDE,,,,,,,153202,,
1155108833,PDE,,,,,,,153289,,
1155126549,PDE,,,,,,,153328,,
1155204708,PDE,,,,,,,153460,,
1155242233,PDE,,,,,,,153515,,
1155285074,PDE,,,,,,,153575,,
1155304557,PDE,,,,,,,153641,,
1155381703,PDE,,,,,,,153671,,
1155551033,PDE,,,,,,,153781,,
1155556409,PDE,,,,,,,153798,,
1155571966,PDE,,,,,,,153835,,
1155597035,PDE,,,,,,,153868,,
1155697692,PDE,,,,,,,154030,,
1155721516,PDE,,,,,,,154068,,
1155723849,PDE,,,,,,,154086,,
1155725394,PDE,,,,,,,154091,,
1155809435,PDE,,,,,,,154249,,
1156117911,PDE,,,,,,,154493,,
1156151878,PDE,,,,,,,154549,,
1156155326,PDE,,,,,,,154562,,
1156164013,PDE,,,,,,,154593,,
1156204667,PDE,,,,,,,154650,,
1156204803,PDE,,,,,,,154651,,
1156212149,PDE,,,,,,,154660,,
1156212228,PDE,,,,,,,154662,,
1156236058,PDE,,,,,,,154703,,
1156319438,PDE,,,,,,,154853,,
1156324955,PDE,,,,,,,154868,,
1156331045,PDE,,,,,,,154887,,
1156347017,PDE,,,,,,,154942,,
1156349714,PDE,,,,,,,154949,,
1156365894,PDE,,,,,,,154976,,
1156393729,PDE,,,,,,,155015,,
1156407301,PDE,,,,,,,155038,,
1156413998,PDE,,,,,,,155062,,
1156419266,PDE,,,,,,,155070,,
1156420557,PDE,,,,,,,155075,,
1156436913,PDE,,,,,,,155132,,
1156449576,PDE,,,,,,,155158,,
1156596285,PDE,,,,,,,155315,,
1156728222,PDE,,,,,,,155363,,
1156737744,PDE,,,,,,,155369,,
1156861051,PDE,,,,,,,155594,,
1156861187,PDE,,,,,,,155596,,
1156861480,PDE,,,,,,,155600,,
1156953415,PDE,,,,,,,155743,,
1156975230,PDE,,,,,,,155755,,
1156978003,PDE,,,,,,,155759,,
1156998756,PDE,,,,,,,155796,,
1157024892,PDE,,,,,,,155865,,
1157026119,PDE,,,,,,,155871,,
1157028988,PDE,,,,,,,155882,,
1157100050,PDE,,,,,,,155984,,
1157139618,PDE,,,,,,,156021,,
1157205730,PDE,,,,,,,156038,,
1157233462,PDE,,,,,,,156047,,
1157356176,PDE,,,,,,,156111,,
1157374137,PDE,,,,,,,156124,,
1157446078,PDE,,,,,,,156206,,
1157462174,PDE,,,,,,,156247,,
1157491466,PDE,,,,,,,156298,,
1157497152,PDE,,,,,,,156308,,
1157538308,PDE,,,,,,,156385,,
1157538398,PDE,,,,,,,156386,,
1157542870,PDE,,,,,,,156405,,
1157546041,PDE,,,,,,,156414,,
1157556453,PDE,,,,,,,156442,,
1157575962,PDE,,,,,,,156470,,
1157707653,PDE,,,,,,,156718,,
1157777425,PDE,,,,,,,156796,,
1157923607,PDE,,,,,,,156827,,
1157937644,PDE,,,,,,,156839,,
1158035093,PDE,,,,,,,157005,,
1158067237,PDE,,,,,,,157087,,
1158103195,PDE,,,,,,,157132,,
1158145900,PDE,,,,,,,157202,,
1158318702,PDE,,,,,,,157504,,
1158394828,PDE,,,,,,,157567,,
1158517225,PDE,,,,,,,157598,,
1158517850,PDE,,,,,,,157599,,
1158528471,PDE,,,,,,,157603,,
1158529287,PDE,,,,,,,157605,,
1158588667,PDE,,,,,,,157693,,
1158618642,PDE,,,,,,,157730,,
1158619476,PDE,,,,,,,157732,,
1158620770,PDE,,,,,,,157735,,
1158621201,PDE,,,,,,,157736,,
1158621655,PDE,,,,,,,157737,,
1158622496,PDE,,,,,,,157738,,
1158622991,PDE,,,,,,,157740,,
1158651970,PDE,,,,,,,157810,,
1158653825,PDE,,,,,,,157824,,
1158667080,PDE,,,,,,,157875,,
1158669196,PDE,,,,,,,157884,,
1158670288,PDE,,,,,,,157888,,
1158671710,PDE,,,,,,,157894,,
1158671882,PDE,,,,,,,157896,,
1158672436,PDE,,,,,,,157898,,
1158672747,PDE,,,,,,,157899,,
1158672933,PDE,,,,,,,157900,,
1158673438,PDE,,,,,,,157901,,
1158692987,PDE,,,,,,,157924,,
1158732958,PDE,,,,,,,157973,,
1158830120,PDE,,,,,,,158163,,
1158838130,PDE,,,,,,,158184,,
1158842948,PDE,,,,,,,158196,,
1158914196,PDE,,,,,,,158310,,
1158916219,PDE,,,,,,,158326,,
1158925066,PDE,,,,,,,158355,,
1158926159,PDE,,,,,,,158357,,
1158999484,PDE,,,,,,,158418,,
1159191883,PDE,,,,,,,158646,,
1159194776,PDE,,,,,,,158655,,
1159260497,PDE,,,,,,,158768,,
1159278352,PDE,,,,,,,158850,,
1159281571,PDE,,,,,,,158862,,
1159282128,PDE,,,,,,,158865,,
1159289161,PDE,,,,,,,158882,,
1159328893,PDE,,,,,,,158945,,
1159332674,PDE,,,,,,,158948,,
1159351822,PDE,,,,,,,158992,,
1159363721,PDE,,,,,,,159020,,
1159383774,PDE,,,,,,,159062,,
1159390878,PDE,,,,,,,159066,,
1159428794,PDE,,,,,,,159107,,
1159439370,PDE,,,,,,,159137,,
1159556261,PDE,,,,,,,159374,,
1159621282,PDE,,,,,,,159394,,
1159783102,PDE,,,,,,,159464,,
1159802388,PDE,,,,,,,159520,,
1159806475,PDE,,,,,,,159531,,
1159826593,PDE,,,,,,,159540,,
1159963070,PDE,,,,,,,159770,,
1160050534,PDE,,,,,,,159919,,
1160108627,PDE,,,,,,,159989,,
1160126636,PDE,,,,,,,160043,,
1160140324,PDE,,,,,,,160076,,
1160160199,PDE,,,,,,,160106,,
1160332955,PDE,,,,,,,160169,,
1160347580,PDE,,,,,,,160181,,
1160355550,PDE,,,,,,,160185,,
1160394032,PDE,,,,,,,160233,,
1160399319,PDE,,,,,,,160241,,
1160459593,PDE,,,,,,,160289,,
1160494706,PDE,,,,,,,160387,,
1160554452,PDE,,,,,,,160475,,
1160566409,PDE,,,,,,,160523,,
1160577275,PDE,,,,,,,160554,,
1160655675,PDE,,,,,,,160725,,
1160663250,PDE,,,,,,,160747,,
1160726651,PDE,,,,,,,160862,,
1160732970,PDE,,,,,,,160887,,
1160989222,PDE,,,,,,,161065,,
1160989341,PDE,,,,,,,161067,,
1161073310,PDE,,,,,,,161241,,
1161181234,PDE,,,,,,,161470,,
1161208672,PDE,,,,,,,161506,,
1161224712,PDE,,,,,,,161524,,
1161257604,PDE,,,,,,,161607,,
1161331429,PDE,,,,,,,161725,,
1161596691,PDE,,,,,,,161970,,
1161603421,PDE,,,,,,,161985,,
1161620565,PDE,,,,,,,162021,,
1161678643,PDE,,,,,,,162085,,
1161679525,PDE,,,,,,,162087,,
1161842567,PDE,,,,,,,162388,,
1161857975,PDE,,,,,,,162431,,
1161859136,PDE,,,,,,,162440,,
1161933084,PDE,,,,,,,162557,,
1161943892,PDE,,,,,,,162583,,
1161991532,PDE,,,,,,,162659,,
1162227426,PDE,,,,,,,162812,,
1162295550,PDE,,,,,,,162958,,
1162310488,PDE,,,,,,,163003,,
1162360142,PDE,,,,,,,163048,,
1162372526,PDE,,,,,,,163070,,
1162406095,PDE,,,,,,,163161,,
1162460371,PDE,,,,,,,163219,,
1162479342,PDE,,,,,,,163258,,
1162550127,PDE,,,,,,,163350,,
1162564483,PDE,,,,,,,163384,,
1162740717,PDE,,,,,,,163496,,
1162795469,PDE,,,,,,,163529,,
1162807339,PDE,,,,,,,163551,,
1162810312,PDE,,,,,,,163557,,
1162812662,PDE,,,,,,,163566,,
1162908582,PDE,,,,,,,163707,,
1163048297,PDE,,,,,,,163936,,
1163081828,PDE,,,,,,,164024,,
1163107510,PDE,,,,,,,164061,,
1163150962,PDE,,,,,,,164127,,
1163166898,PDE,,,,,,,164166,,
1163186633,PDE,,,,,,,164210,,
1163413554,PDE,,,,,,,164337,,
1163432300,PDE,,,,,,,164395,,
1163473473,PDE,,,,,,,164438,,
1163502187,PDE,,,,,,,164495,,
1163583716,PDE,,,,,,,164652,,
1163629003,PDE,,,,,,,164762,,
1163657197,PDE,,,,,,,164800,,
1163665832,PDE,,,,,,,164817,,
1163775720,PDE,,,,,,,165045,,
1163983066,PDE,,,,,,,165123,,
1164004744,PDE,,,,,,,165142,,
1164037757,PDE,,,,,,,165228,,
1164106092,PDE,,,,,,,165339,,
1164188435,PDE,,,,,,,165457,,
1164189787,PDE,,,,,,,165462,,
1164194464,PDE,,,,,,,165477,,
1164195786,PDE,,,,,,,165485,,
1164210625,PDE,,,,,,,165541,,
1164265480,PDE,,,,,,,165656,,
1164277989,PDE,,,,,,,165678,,
1164360176,PDE,,,,,,,165790,,
1164379328,PDE,,,,,,,165818,,
1164441107,PDE,,,,,,,165842,,
1164746715,PDE,,,,,,,166147,,
1164964087,PDE,,,,,,,166493,,
1164971304,PDE,,,,,,,166518,,
1164972031,PDE,,,,,,,166520,,
1164986928,PDE,,,,,,,166562,,
1165091883,PDE,,,,,,,166610,,
1165093357,PDE,,,,,,,166611,,
1165109103,PDE,,,,,,,166617,,
1165242379,PDE,,,,,,,166680,,
1165288820,PDE,,,,,,,166759,,
1165312619,PDE,,,,,,,166795,,
1165335866,PDE,,,,,,,166865,,
1165409314,PDE,,,,,,,166984,,
1165470221,PDE,,,,,,,167072,,
1165503552,PDE,,,,,,,167163,,
1165574987,PDE,,,,,,,167256,,
1165587898,PDE,,,,,,,167289,,
1165591799,PDE,,,,,,,167295,,
1165596263,PDE,,,,,,,167302,,
1165619072,PDE,,,,,,,167313,,
1165792613,PDE,,,,,,,167378,,
1165801176,PDE,,,,,,,167388,,
1165822803,PDE,,,,,,,167410,,
1165824225,PDE,,,,,,,167417,,
1165841116,PDE,,,,,,,167463,,
1165849801,PDE,,,,,,,167490,,
1165914944,PDE,,,,,,,167649,,
1165915723,PDE,,,,,,,167654,,
1165938780,PDE,,,,,,,167749,,
1165951426,PDE,,,,,,,167774,,
1165982957,PDE,,,,,,,167819,,
1165996384,PDE,,,,,,,167836,,
1165998858,PDE,,,,,,,167843,,
1165999387,PDE,,,,,,,167844,,
1166024967,PDE,,,,,,,167968,,
1166089965,PDE,,,,,,,168069,,
1166110158,PDE,,,,,,,168126,,
1166154227,PDE,,,,,,,168181,,
1166165961,PDE,,,,,,,168198,,
1166185488,PDE,,,,,,,168247,,
1166200711,PDE,,,,,,,168288,,
1166273885,PDE,,,,,,,168335,,
1166274567,PDE,,,,,,,168337,,
1166274605,PDE,,,,,,,168338,,
1166361469,PDE,,,,,,,168358,,
1166434269,PDE,,,,,,,168417,,
1166458041,PDE,,,,,,,168466,,
1166521693,PDE,,,,,,,168560,,
1166547551,PDE,,,,,,,168616,,
1166597638,PDE,,,,,,,168669,,
1166664802,PDE,,,,,,,168818,,
1166703914,PDE,,,,,,,168881,,
1167413735,PDE,,,,,,,169257,,
1167772690,PDE,,,,,,,169396,,
1167787040,PDE,,,,,,,169399,,
1167824042,PDE,,,,,,,169452,,
1167840143,PDE,,,,,,,169480,,
1167883353,PDE,,,,,,,169528,,
1167938182,PDE,,,,,,,169632,,
1167945194,PDE,,,,,,,169634,,
1168019860,PDE,,,,,,,169743,,
1168113482,PDE,,,,,,,169774,,
1168225726,PDE,,,,,,,169820,,
1168252429,PDE,,,,,,,169852,,
1168257407,PDE,,,,,,,169867,,
1168275170,PDE,,,,,,,169905,,
1168275559,PDE,,,,,,,169907,,
1168320084,PDE,,,,,,,169949,,
1168357516,PDE,,,,,,,170020,,
1168417393,PDE,,,,,,,170081,,
1168472134,PDE,,,,,,,170156,,
1168488712,PDE,,,,,,,170190,,
1168488919,PDE,,,,,,,170193,,
1168502348,PDE,,,,,,,170213,,
1168511317,PDE,,,,,,,170230,,
1168594189,PDE,,,,,,,170323,,
1168604759,PDE,,,,,,,170342,,
1168604985,PDE,,,,,,,170343,,
1168618828,PDE,,,,,,,170370,,
1168851813,PDE,,,,,,,170474,,
1168866430,PDE,,,,,,,170516,,
1168874637,PDE,,,,,,,170546,,
1168953983,PDE,,,,,,,170678,,
1168961224,PDE,,,,,,,170694,,
1168965770,PDE,,,,,,,170703,,
1169014156,PDE,,,,,,,170756,,
1169023573,PDE,,,,,,,170772,,
1169116259,PDE,,,,,,,170939,,
1169129838,PDE,,,,,,,170965,,
1169131998,PDE,,,,,,,170972,,
1169197980,PDE,,,,,,,171055,,
1169202086,PDE,,,,,,,171067,,
1169330443,PDE,,,,,,,171143,,
1169389523,PDE,,,,,,,171162,,
1169424873,PDE,,,,,,,171180,,
1169550801,PDE,,,,,,,171425,,
1169566490,PDE,,,,,,,171462,,
1169569673,PDE,,,,,,,171473,,
1169570705,PDE,,,,,,,171474,,
1169571764,PDE,,,,,,,171476,,
1169650196,PDE,,,,,,,171601,,
1169652284,PDE,,,,,,,171608,,
1169709372,PDE,,,,,,,171661,,
1169729181,PDE,,,,,,,171715,,
1169734632,PDE,,,,,,,171728,,
1169773371,PDE,,,,,,,171757,,
1169773781,PDE,,,,,,,171758,,
1169774464,PDE,,,,,,,171759,,
1169783710,PDE,,,,,,,171767,,
1169802629,PDE,,,,,,,171803,,
1169802716,PDE,,,,,,,171804,,
1169807823,PDE,,,,,,,171820,,
1169808492,PDE,,,,,,,171823,,
1169812707,PDE,,,,,,,171831,,
1169814590,PDE,,,,,,,171836,,
1169814916,PDE,,,,,,,171837,,
1169815128,PDE,,,,,,,171838,,
1169829895,PDE,,,,,,,171878,,
1169854626,PDE,,,,,,,171895,,
1169855144,PDE,,,,,,,171896,,
1169855476,PDE,,,,,,,171897,,
1170017271,PDE,,,,,,,171957,,
1170018950,PDE,,,,,,,171962,,
1170020428,PDE,,,,,,,171965,,
1170078903,PDE,,,,,,,172045,,
1170079360,PDE,,,,,,,172047,,
1170089314,PDE,,,,,,,172080,,
1170117254,PDE,,,,,,,172110,,
1170117919,PDE,,,,,,,172111,,
1170131201,PDE,,,,,,,172134,,
1170133450,PDE,,,,,,,172137,,
1170165600,PDE,,,,,,,172222,,
1170165854,PDE,,,,,,,172225,,
1170165974,PDE,,,,,,,172226,,
1170166966,PDE,,,,,,,172230,,
1170243483,PDE,,,,,,,172342,,
1170247511,PDE,,,,,,,172353,,
1170267484,PDE,,,,,,,172398,,
1170303378,PDE,,,,,,,172451,,
1170316918,PDE,,,,,,,172484,,
1170330566,PDE,,,,,,,172529,,
1170403977,PDE,,,,,,,172658,,
1170409104,PDE,,,,,,,172675,,
1170423477,PDE,,,,,,,172700,,
1170427674,PDE,,,,,,,172712,,
1170430227,PDE,,,,,,,172718,,
1170431299,PDE,,,,,,,172721,,
1170492223,PDE,,,,,,,172760,,
1170517681,PDE,,,,,,,172767,,
1170524640,PDE,,,,,,,172771,,
1170524940,PDE,,,,,,,172772,,
1170525125,PDE,,,,,,,172773,,
1170525779,PDE,,,,,,,172774,,
1170526278,PDE,,,,,,,172776,,
1170590021,PDE,,,,,,,172788,,
1170592383,PDE,,,,,,,172789,,
1170592864,PDE,,,,,,,172790,,
1170593868,PDE,,,,,,,172793,,
1170638321,PDE,,,,,,,172828,,
1170665368,PDE,,,,,,,172856,,
1170666311,PDE,,,,,,,172859,,
1170681608,PDE,,,,,,,172905,,
1170696287,PDE,,,,,,,172964,,
1170703286,PDE,,,,,,,172975,,
1170709658,PDE,,,,,,,172985,,
1170712044,PDE,,,,,,,172988,,
1170717839,PDE,,,,,,,172996,,
1170747518,PDE,,,,,,,173046,,
1170750206,PDE,,,,,,,173054,,
1170750597,PDE,,,,,,,173060,,
1170750830,PDE,,,,,,,173061,,
1170751304,PDE,,,,,,,173064,,
1170751509,PDE,,,,,,,173067,,
1170751868,PDE,,,,,,,173072,,
1170752774,PDE,,,,,,,173078,,
1170753434,PDE,,,,,,,173080,,
1170753803,PDE,,,,,,,173085,,
1170758868,PDE,,,,,,,173105,,
1170760361,PDE,,,,,,,173112,,
1170761087,PDE,,,,,,,173116,,
1170761234,PDE,,,,,,,173119,,
1170766882,PDE,,,,,,,173141,,
1170774546,PDE,,,,,,,173173,,
1170782303,PDE,,,,,,,173205,,
1170782682,PDE,,,,,,,173206,,
1170783446,PDE,,,,,,,173210,,
1170789724,PDE,,,,,,,173215,,
1170851873,PDE,,,,,,,173311,,
1170853087,PDE,,,,,,,173318,,
1170864046,PDE,,,,,,,173356,,
1170864759,PDE,,,,,,,173357,,
1170875566,PDE,,,,,,,173377,,
1170876247,PDE,,,,,,,173378,,
1170890016,PDE,,,,,,,173393,,
1170923293,PDE,,,,,,,173447,,
1170927030,PDE,,,,,,,173463,,
1170932091,PDE,,,,,,,173487,,
1170932555,PDE,,,,,,,173490,,
1170933252,PDE,,,,,,,173493,,
1170933409,PDE,,,,,,,173494,,
1170948494,PDE,,,,,,,173536,,
1170953197,PDE,,,,,,,173557,,
1171002652,PDE,,,,,,,173624,,
1171024017,PDE,,,,,,,173677,,
1171040486,PDE,,,,,,,173712,,
1171100917,PDE,,,,,,,173741,,
1171107304,PDE,,,,,,,173751,,
1171133141,PDE,,,,,,,173763,,
1171138027,PDE,,,,,,,173766,,
1171197573,PDE,,,,,,,173791,,
1171198268,PDE,,,,,,,173795,,
1171235724,PDE,,,,,,,173830,,
1171296327,PDE,,,,,,,173938,,
1171313130,PDE,,,,,,,173961,,
1171375859,PDE,,,,,,,174078,,
1171375929,PDE,,,,,,,174079,,
1171375979,PDE,,,,,,,174080,,
1171384018,PDE,,,,,,,174100,,
1171443780,PDE,,,,,,,174168,,
1171449595,PDE,,,,,,,174191,,
1171450100,PDE,,,,,,,174192,,
1171466526,PDE,,,,,,,174232,,
1171478165,PDE,,,,,,,174242,,
1171519485,PDE,,,,,,,174281,,
1171535242,PDE,,,,,,,174330,,
1171621113,PDE,,,,,,,174457,,
1171633522,PDE,,,,,,,174493,,
1171850665,PDE,,,,,,,174598,,
1171853250,PDE,,,,,,,174601,,
1171853711,PDE,,,,,,,174603,,
1171879243,PDE,,,,,,,174640,,
1171889981,PDE,,,,,,,174668,,
1171967569,PDE,,,,,,,174800,,
1172014277,PDE,,,,,,,174915,,
1172053006,PDE,,,,,,,174983,,
1172059915,PDE,,,,,,,174998,,
1172065094,PDE,,,,,,,175019,,
1172068202,PDE,,,,,,,175031,,
1172070457,PDE,,,,,,,175042,,
1172079244,PDE,,,,,,,175060,,
1172139985,PDE,,,,,,,175138,,
1172145622,PDE,,,,,,,175154,,
1172154612,PDE,,,,,,,175187,,
1172155667,PDE,,,,,,,175190,,
1172223817,PDE,,,,,,,175288,,
1172224114,PDE,,,,,,,175291,,
1172229206,PDE,,,,,,,175321,,
1172231558,PDE,,,,,,,175333,,
1172237058,PDE,,,,,,,175356,,
1172237175,PDE,,,,,,,175357,,
1172240830,PDE,,,,,,,175364,,
1172243233,PDE,,,,,,,175371,,
1172251467,PDE,,,,,,,175393,,
1172356915,PDE,,,,,,,175437,,
1172482453,PDE,,,,,,,175536,,
1172488280,PDE,,,,,,,175566,,
1172488549,PDE,,,,,,,175568,,
1172546754,PDE,,,,,,,175665,,
1172594205,PDE,,,,,,,175756,,
1172730348,PDE,,,,,,,176014,,
1172742626,PDE,,,,,,,176045,,
1172754790,PDE,,,,,,,176082,,
1172824787,PDE,,,,,,,176175,,
1172914681,PDE,,,,,,,176289,,
1173009855,PDE,,,,,,,176313,,
1173012123,PDE,,,,,,,176315,,
1173082685,PDE,,,,,,,176368,,
1173100607,PDE,,,,,,,176406,,
1173174474,PDE,,,,,,,176500,,
1173179692,PDE,,,,,,,176509,,
1173258111,PDE,,,,,,,176613,,
1173272265,PDE,,,,,,,176635,,
1173278573,PDE,,,,,,,176642,,
1173357829,PDE,,,,,,,176741,,
1173679837,PDE,,,,,,,176973,,
1173704348,PDE,,,,,,,177040,,
1173774892,PDE,,,,,,,177136,,
1173787729,PDE,,,,,,,177177,,
1173791236,PDE,,,,,,,177185,,
1173799492,PDE,,,,,,,177204,,
1173801902,PDE,,,,,,,177212,,
1173868543,PDE,,,,,,,177354,,
1173870234,PDE,,,,,,,177363,,
1173875044,PDE,,,,,,,177379,,
1173885952,PDE,,,,,,,177420,,
1173887153,PDE,,,,,,,177426,,
1173907194,PDE,,,,,,,177473,,
1173948982,PDE,,,,,,,177546,,
1173958782,PDE,,,,,,,177590,,
1174002780,PDE,,,,,,,177697,,
1174040078,PDE,,,,,,,177771,,
1174098026,PDE,,,,,,,177880,,
1174152386,PDE,,,,,,,177918,,
1174215540,PDE,,,,,,,177936,,
1174295998,PDE,,,,,,,178062,,
1174321744,PDE,,,,,,,178151,,
1174386446,PDE,,,,,,,178306,,
1174393875,PDE,,,,,,,178344,,
1174404069,PDE,,,,,,,178406,,
1174443228,PDE,,,,,,,178491,,
1174452378,PDE,,,,,,,178500,,
1174459299,PDE,,,,,,,178517,,
1174472086,PDE,,,,,,,178574,,
1174473718,PDE,,,,,,,178582,,
1174484270,PDE,,,,,,,178632,,
1174488918,PDE,,,,,,,178649,,
1174508562,PDE,,,,,,,178706,,
1174542492,PDE,,,,,,,178755,,
