update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what,update/4/when,update/4/what,update/5/when,update/5/what
1274944234,Not able to fetch the text selected through the textselection object,1274948870,[Commands] Not able to fetch the text selected through the textselection object,314647,,,,,,,,
1274947217,LaunchConfigurationWorkingCopy is not thread-safe,1275013859,LaunchConfiguration not thread-safe for #doSave from multiple working copies,314666,,,,,,,,
1275031257,chkpii in org_eclipse_ui_keywords.html in I20100527-1200,1275032323,[Wizards] chkpii in org_eclipse_ui_keywords.html in I20100527-1200,314864,,,,,,,,
1271989622,Tree expands while dragging over non-leaf item,1275034068,[DND] Tree expands while dragging over non-leaf item,310242,,,,,,,,
1275066577,stack overflow when opening a common navigator,1275068440,[CommonNavigator] stack overflow when opening a common navigator,314963,,,,,,,,
1238407238,Orca cannot read Eclipse status line,1275259465,[JFace] Orca cannot read Eclipse status line,270472,,,,,,,,
1242125307,PaintListener on Tree not invoked when item count is 0,1275270319,[Widgets] PaintListener on Tree not invoked when item count is 0,275910,,,,,,,,
1275372168,[Tabbed Properties] NPE from the Tabbed property refresh API,1275374255,[TabbedProperties]  NPE from the Tabbed property refresh API,315191,,,,,,,,
1275422378,[Provider] ClassCastException happened at jface when selecting tree with using picture-capture software.,1275437080,[Viewers] [Provider] ClassCastException happened at jface when selecting tree with using picture-capture software.,315332,,,,,,,,
1275497655,IWorkbenchActivitySupport.setEnabledActivityIds(Set) must be called on the GUI thread,1275516791,[ActivityMgmt] IWorkbenchActivitySupport.setEnabledActivityIds(Set) must be called on the GUI thread,315515,,,,,,,,
1275522315,ClassCastException: org.eclipse.ui.testing.ContributionInfo cannot be cast to org.eclipse.gef.EditPart,1275549292,[Workbench] ClassCastException: org.eclipse.ui.testing.ContributionInfo cannot be cast to org.eclipse.gef.EditPart,315532,,,,,,,,
1275559113,ProgressAnimationItem is leaking AccessibleAdapter?,1275559216,[Progress] ProgressAnimationItem is leaking AccessibleAdapter?,315620,1278316017,[Progress] WorkbenchWindow is leaked,,,,,,
1275661948,Null pointer exception in WorkingSetsContentProvider,1275666908,[CommonNavigator] NPE in WorkingSetsContentProvider,315839,,,,,,,,
1275876783,"Encoding field editor: ""determined from content"" is ambiguous",1275879593,"[IDE] Encoding field editor: ""determined from content"" is ambiguous",315936,,,,,,,,
1276059532,"When opening a file it should be refreshed if ""Refresh automatically"" is on",1276061118,"[IDE] When opening a file it should be refreshed if ""Refresh automatically"" is on",316266,,,,,,,,
1276074785,Importing a file from the file system will hang,1276078295,Importing a single file from file system root extremely slow,316322,1276471149,[Import/Export] Importing a single file from file system root extremely slow,,,,,,
1276139472,"SWT Cocoa, StructuredViewer dispatches selectionChanged on refresh()/setInput()",1276164904,"[widgets] SWT Cocoa, StructuredViewer dispatches selectionChanged on refresh()/setInput()",316432,,,,,,,,
1276169251,Navigation inside the DateTime SWT.CALENDAR widget does not work on Cocoa,1276169282,Keyboard navigation inside the DateTime SWT.CALENDAR widget does not work on Cocoa,316498,1276254715,[widgets] Keyboard navigation inside the DateTime SWT.CALENDAR widget does not work on Cocoa,,,,,,
1276169245,update product versions to match feature versions,1276184277,update 3.7 product versions to match feature versions,316497,,,,,,,,
1276421512,Service initialization wrong! Sources must be initialized before Handlers,1276428788,[Contributions] Service initialization wrong! Sources must be initialized before Handlers,316701,,,,,,,,
1276492140,ICompletionListener is not informed about mouse selection changes,1276497154,[content assist] ICompletionListener is not informed about mouse selection changes,316745,,,,,,,,
1276037952,"Main menu lost when using ""open in new window""",1276498097,"[Widgets] Main menu lost when using ""open in new window""",316238,,,,,,,,
1276584597,AbstractMultiEditor never has setChildren(*) called,1276584610,[MPE] AbstractMultiEditor never has setChildren(*) called,316892,,,,,,,,
1276507985,"""Error saving the scope set"" message when searching the doc",1276598409,"[Help][Search] ""Error saving the scope set"" message when searching the doc",316776,,,,,,,,
1148041771,No F1 help for help view,1276610752,[Help] No F1 help for help view,142820,,,,,,,,
1277042563,Eclipse crashes during java editing with a fatal error detected by the Java Runtime Environment,1277042865,Eclipse crashes during java editing with a fatal error detected by the Java Runtime Environment (libxpcom_core),317383,1284629869,Browser crashes if attempting to embed seamonkey 2,,,,,,
1274894434,[Help] NPE creating new scope in search view,1277137142,[Help] NPE creating new scope in search view - Fix for 3.6.1,314589,,,,,,,,
1276458485,Clicking in empty space can cause clicks in views,1277137322,[widgets] Clicking in empty space can cause clicks in views,316712,,,,,,,,
1274463047,Slate theme Overview page looks odd with non-white window background,1277137971,[Intro] Slate theme Overview page looks odd with non-white window background - Fix for Eclipse 3.6.1,313996,,,,,,,,
1277197124,"Eclipse cannot get past the splash screen, hangsat the ""Loading Workbench"" screen",1277197368,"Eclipse cannot get past the splash screen, hangs at the ""Loading Workbench"" screen",317596,,,,,,,,
1276636438,FormText: IllegalArgumentException when copying empty selection,1277203456,[Forms] FormText: IllegalArgumentException when copying empty selection - Fix in Eclipse 3.6.1,316997,,,,,,,,
1277201655,toc.xml: when there is a link_to=   it ignores the toc=,1277210443,toc.xml: when there is a link_to=   it ignores the topic=,317613,,,,,,,,
1274332360,Wrong code in org.eclipse.ui.forms.widgets.SizeCache,1277220758,[Forms] Wrong code in org.eclipse.ui.forms.widgets.SizeCache,313697,,,,,,,,
1275902698,Restore defaults button does not read remoteHelpPreferred preference correctly.,1277221419,[Help] Restore defaults button does not read remoteHelpPreferred preference correctly. - Fix in Eclipse 3.6.1,316011,,,,,,,,
1272243235,DBCS3.6: The width of unix permission field is too short to display translated messages.,1277348524,DBCS3.6: The width of unix permission field is too short to display translated messages,310415,,,,,,,,
1274461281,[Webapp] If a toc satisfies a criterion but its children do not it is still displayed,1277383268,[Webapp] If a toc satisfies a criterion but its children do not it is still displayed - Fix for Eclipse 3.6.1,313994,,,,,,,,
1274769629,Duplicate links in F1 help,1277394759,[Help] Duplicate links in F1 help - Fix in 3.6.1,314256,,,,,,,,
1277438357,"""inspect window"" size isn't saved",1277438508,"""inspect element"" window size isn't saved",317942,,,,,,,,
1277450886,non-release update sites should be moved out of updates,1277454719,nightly update sites should be moved out of updates,317974,,,,,,,,
1276526439,Search Index makes remote server calls when building if remote priority preference is selected,1277483915,[Help] Search Index makes remote server calls when building if remote priority preference is selected - Fix in Eclipse 3.6.1,316824,,,,,,,,
1270613936,Triming text from clipboard when you past the connection,1277692325,[Repo View] Triming text from clipboard when you past the connection,308311,,,,,,,,
1277450024,Escape & in change set names when shown in context menu,1277692903,[Sync View] Escape & in change set names when shown in context menu,317967,,,,,,,,
1277346191,"Resource filters do not work at all in ""Project Explorer""",1277700425,Resource filters do not work in CDT 7.0 projects,317783,,,,,,,,
1277730908,sd.tests needs to be updated so correct maps version is checked out,1277731448,sdk.tests needs to be updated so correct maps version is checked out,318229,,,,,,,,
1277726970,Translation Question - WSW36#406,1277811469,[Doc] Translation Question - WSW36#406,318221,,,,,,,,
1277841156,Required filter org.eclipse.ui.navigator.resources.filters.workingSet is not present.,1277894109,[CommonNavigator] Required filter org.eclipse.ui.navigator.resources.filters.workingSet is not present.,318400,,,,,,,,
1277942995,Update baseline to 3.6 for 'API Tools Version Verification Report ',1277943006,Update baseline to 3.6 for 'API Tools Version Verification Report',318543,,,,,,,,
1278131682,[databinding] StringIndexOutOfBoundsException exception when clearing a Text with SWT.SEARCH,1278132309,[DataBinding] StringIndexOutOfBoundsException exception when clearing a Text with SWT.SEARCH,318782,,,,,,,,
1278258043,Typos,1278258099,Typos in Workbench User Guide - Getting Started->Basic Tutorial->Rearranging views and editors->Maximizing and Minimizing,318824,,,,,,,,
1278253435,Incorrect documentation of Drop Cursors and Rearranging Views doc sections,1278259768,Incorrect documentation in Workbench User Guide - Getting Started->Basic Tutorial->Rearranging Views and Editors->Drop Cursors,318819,,,,,,,,
1278257616,Deadly wrong documentation provoking data loss of preconfigured perspectives,1278259823,Workbench User Guide - Deadly wrong documentation provoking data loss of preconfigured perspectives,318823,,,,,,,,
1278288821,The mouse wheel didn't work in proposals dialog when using cotent assist in JFace Dialog or Wizard Page.,1278303901,[FieldAssist] The mouse wheel didn't work in proposals dialog when using content assist,318837,,,,,,,,
1278315753,[JFace] NPE in SourceViewer,1278317123,[implementation][JFace] NPE in SourceViewer,318893,1278317194,[implementation] NPE in SourceViewer,,,,,,
1278330359,Strange Text Field in Import Selection Wizard Page,1278331623,[Import/Export] Strange Text Field in Import Selection Wizard Page,318929,,,,,,,,
1278420165,The .* resources filter does not work in Package Explorer,1278420268,[CommonNavigator] The .* resources filter does not work in Package Explorer,319040,1278421039,[CommonNavigator] The .* resources filter does not work in Project Explorer,,,,,,
1278322930,Please relax lucene dependency,1278523117,[Help][Search] Please relax lucene dependency,318912,,,,,,,,
1278492571,Cocoa: Import existing projects into workspace has misaligned text fields,1278536892,[Import/Export] Cocoa: Import existing projects into workspace has misaligned text fields,319139,,,,,,,,
1278579791,Shift action does not honor block selection mode,1278581430,[block selection] Shift action does not honor block selection mode,319280,,,,,,,,
1278489904,ExpandableComposite NPE with focusGained|focusLost when using NO_TITLE,1278585973,[Forms] ExpandableComposite NPE with focusGained|focusLost when using NO_TITLE,319127,,,,,,,,
1218792928,Cannot export PSF file without o.e.core.runtime.compatibility plug-in,1278657040,Cannot import/export PSF file without o.e.core.runtime.compatibility plug-in,244313,,,,,,,,
1276555947,[breakpoints] REmove toolbar action disabled after a new breakpoint is added,1278690470,[breakpoints] REmove toolbar action disabled when view does not have focus.,316850,1303916091,[breakpoints] Remove toolbar action disabled when view does not have focus.,,,,,,
1278897074,Empty rows in CheckboxTableViewer with virtual table,1278923807,[Viewers] Empty rows in CheckboxTableViewer with virtual table,319509,,,,,,,,
1278984586,Patch wizard creates incomplete patches without complaining about problems,1278985193,Patch wizard excludes changes in projects that it can't connect,319661,,,,,,,,
1256210423,Any attempt to connect to CVS server fails with NullPointerException when network proxy is enabled,1278985628,[Net] Any attempt to connect to CVS server fails with NullPointerException when network proxy is enabled,293078,,,,,,,,
1234439869,Network Connections Edit... dialog should assign focus,1278985815,[Net] Network Connections Edit... dialog should assign focus,264733,,,,,,,,
1190706442,Make the org.eclipse.core.net.authenticator extension point usable,1278986909,[Net] Make the org.eclipse.core.net.authenticator extension point usable,204548,,,,,,,,
1262620708,ProxyService gives NPE for file:/// URI,1278991545,[Net] ProxyService gives NPE for file:/// URI,298800,,,,,,,,
1216958150,[Proxy] Default preference gets ignored,1278991733,[Net] Default preference gets ignored,242057,,,,,,,,
1278928400,CheckboxTableViewer.getCheckedElements based on virtual table returns null data objects,1279000243,[Viewers] CheckboxTableViewer.getCheckedElements based on virtual table returns null data objects,319600,,,,,,,,
1278920292,[find/replace] Leave focus in Find or Replace combo,1279007830,[find/replace] buttonPressed in Find/Replace dialog should not change focus/selection,319560,,,,,,,,
1279021870,MatchingCharacterPainter:handleDrawRequest - Not drawing the specified length of the pair but using 1,1279022220,MatchingCharacterPainter:handleDrawRequest - Not drawing the specified length of the pair but using '1',319764,1279068629,[painting][printing] MatchingCharacterPainter:handleDrawRequest - Not drawing the specified length of the pair but using '1',,,,,,
1279030039,API freeze check in 3.6.x stream should compare against 3.6,1279065677,Remove API freeze check in 3.6.x stream,319786,1279066493,Remove API freeze check in 3.6.x stream and compare to 3.6,1279636348,Change API freeze check in 3.6.x stream to compare against 3.6,,,,
1279101068,IllegalStateException,1279101143,IllegalStateException once code template has been used inside an xml file,319872,1279103757,[projection] IllegalStateException once code template has been used inside an xml file,,,,,,
1279092749,"Open Resource now interprets ""."" as ""*."", unlike 3.5",1279106445,"[Dialogs] Open Resource now interprets ""."" as ""*."", unlike 3.5",319852,,,,,,,,
1193323684,Encodings for derived files should be stored in a derived file,1279164416,Call to IResource.setEncoding() persists derived file's encoding setting in .settings\org.eclipse.core.resources.prefs,207510,,,,,,,,
1279112797,CheckboxTreeViewer - multiple issues,1279174229,[Viewers] CheckboxTreeViewer - multiple issues,319903,,,,,,,,
1279249518,TVT36:TCT422: DVT JP: Broken link,1279262113,DVT36:TCT422: DVT JP: Broken link,320085,,,,,,,,
1279281919,"""Show whitespace character"" option makes the editor very slow on Mac",1279509293,"[painting] ""Show whitespace character"" option makes the editor very slow on Mac",320135,,,,,,,,
1279527125,bundle version needs upate,1279527132,bundle version needs update,320266,,,,,,,,
1279720737,[Webapp] More vulnerabilities based on the topic parameter,1279720904,[Webapp][Security] Ability to read files not in bundles,320548,,,,,,,,
1206461217,[Webapp] Unencoded strings inserted into JavaScript,1279721712,[Webapp][Security] Unencoded strings inserted into JavaScript,223980,,,,,,,,
1278639863,Phishing on help application,1279721853,[Webapp][Security] Phishing on help application,319344,,,,,,,,
1273071395,[Webapp] Phishing vulnerability in webapp war file,1279721884,[Webapp][Security] Phishing vulnerability in webapp war file,311797,,,,,,,,
1279709641,Global Search/Replace mangles replacement text,1279765654,Replacing text in a set of files should only modify each physical resource once,320533,,,,,,,,
1206008125,HTTP Response splitting vulnerability in org.eclipse.help.internal.webapp.data.UrlUtil,1279797830,[Security] HTTP Response splitting vulnerability in org.eclipse.help.internal.webapp.data.UrlUtil,223361,1279808358,[Webapp][Security] HTTP Response splitting vulnerability in org.eclipse.help.internal.webapp.data.UrlUtil,,,,,,
1279625620,[Webapp] More vulnerabilities based on the topic parameter,1279801077,[Webapp][Security] More vulnerabilities based on the topic parameter,320424,,,,,,,,
1276679056,[webapp] URLEncode url requests from local users,1279802286,[Webapp][Security] URLEncode url requests from local users,317055,,,,,,,,
1279809854,UndoManager sets wrong modificationStamp on DocumentChangeEvent,1280136936,[typing] UndoManager sets wrong modificationStamp on DocumentChangeEvent,320666,,,,,,,,
1280141043,JVM crash when expanding tree items in porject explorer,1280157430,JVM crash when expanding tree items in project explorer,320931,,,,,,,,
1280219161,Find/Replace removes editor selection after focus change,1280222626,Find/Replace forgets search scope after focus change,321022,,,,,,,,
1280165665,[Test] Tests for security related bugs,1280241261,[Test][Security] Tests for security related bugs,320967,,,,,,,,
1280259797,Value of persisted RegistryToggleState is null,1280290459,[Commands] Value of persisted RegistryToggleState is null,321083,,,,,,,,
1278262725,User should be able to copy default project location in New Project wizard,1280364408,[Wizards] User should be able to copy default project location in New Project wizard,318829,,,,,,,,
1280315861,UIExtensionTracker calling Display.syncExec() on disposed Display,1280364750,[DynamicGUI] UIExtensionTracker calling Display.syncExec() on disposed Display,321155,,,,,,,,
1279085045,Can't travel through the code by pressing CTRL and clicking,1280365342,[KeyBindings] Can't travel through the code by pressing CTRL and clicking,319834,,,,,,,,
1276692553,Recursive editor activation when using AbstractMultiEditor,1280367911,[EditorMgmt] Recursive editor activation when using AbstractMultiEditor,317102,,,,,,,,
1279278237,Null pointer exception when shutting down Eclipse based RCP:,1280370659,[RCP] Null pointer exception when shutting down Eclipse based RCP:,320127,,,,,,,,
1280149532,ContentViewer gives bad error message when widget is disposed,1280370971,[Viewers] ContentViewer gives bad error message when widget is disposed,320951,,,,,,,,
1277412926,Problems with the Export/Import preferences,1280372624,[preferences] 'Text Editors' preferences not restored after export and import,317905,,,,,,,,
1280378610,[JFace] setting ObservableListContentProvider on ComboViewer twice throws NPE,1280378911,[DataBinding]  [JFace] setting ObservableListContentProvider on ComboViewer twice throws NPE,321209,,,,,,,,
1280588757,Workbench User Guide > Tasks > Accessing help > Query Syntax - incorrect explanations of examples,1280589583,Workbench User Guide > Tasks > Accessing help > Searching help > Query Syntax - incorrect explanations of examples,321438,,,,,,,,
1280785880,[Help] Remote Content preference do not respect csh display settings,1280785906,[Help] Remote Content preference dialogs do not respect csh display settings,321546,,,,,,,,
1280811554,Synchronize view: 'Show In' context menu item not available on multi-selection,1280812256,[Sync view] 'Show In' context menu item not available on multi-selection,321575,,,,,,,,
1280500234,"Change ""Sun Microsystems, Inc."" to ""Oracle Corporation"" in the splash screen",1280917861,update legal wording on splash screen in 3.x stream,321403,,,,,,,,
1281002764,3702a/3702 Button.java changes seems to be causing UI test failures,1281004488,3702a/3703 Button.java changes seems to be causing UI test failures,321898,,,,,,,,
1280451387,Quick Outline shows up on the wrong screen,1281008014,[hovering][navigation] Quick Outline shows up on the wrong screen,321290,,,,,,,,
1281049274,Eclipse will not Launch with certain .lazy.## file in ORG.ECLIPSE.OSGI folder,1281081553,Eclipse will not Launch with certain .bundledata.## file in ORG.ECLIPSE.OSGI folder,321942,,,,,,,,
1281291679,Tooltips are not sized according to their contents,1281291772,[JFace] Tooltips are not sized according to their contents,322097,1282094610,[hovering] Tooltips are not sized according to their contents,,,,,,
1281174947,Inconsistency in AnnotationPainter API : addAnnotationType vs addHighlightAnnotationType,1281320005,[api] Inconsistency in AnnotationPainter API : addAnnotationType vs addHighlightAnnotationType,322050,,,,,,,,
1280930246,Mac: Standard app-menu About and Preferences items require redundant menu items elsewhere,1281523990,[Mac] Mac: Standard app-menu About and Preferences items require redundant menu items elsewhere,321789,,,,,,,,
1281516750,Setting sys prop -Dserver_host=127.0.0.1 does NOT force webserver to listen only on 127.0.0.1 interface,1281545003,[Webapp][Security] Setting sys prop -Dserver_host=127.0.0.1 does NOT force webserver to listen only on 127.0.0.1 interface,322374,,,,,,,,
1281525608,Find/Replace dialog always wraps on Replace All,1281570734,[find/replace] Find/Replace dialog always wraps on Replace All,322409,,,,,,,,
1281436662,Context menu does not go away after setVisible(false),1281682720,[Widgets] Context menu does not go away after setVisible(false),322253,,,,,,,,
1282006816,AbstractHandler.execute() invoked before focus is set to view,1282023613,[Contributions] AbstractHandler.execute() invoked before focus is set to view,322872,,,,,,,,
1281331253,org.eclipse.jface.viewers.TreeColumnViewerLabelProvider should call dispose of passed IBaseLabelProvider,1282047320,[Viewers] org.eclipse.jface.viewers.TreeColumnViewerLabelProvider should call dispose of passed IBaseLabelProvider,322123,,,,,,,,
1280915378,File Associations don't work with multiple dots,1282048645,[EditorMgmt] File Associations don't work with multiple dots,321747,,,,,,,,
1281079497,[Databinding] Identical instances of DecoratingObservableCollection should always be equal(),1282048858,[DataBinding] [Databinding] Identical instances of DecoratingObservableCollection should always be equal(),321983,1282172884,[DataBinding] Identical instances of DecoratingObservableCollection should always be equal(),,,,,,
1281082573,please tag org.eclipse.jface for 3.7M2,1282048937,[Metadata] please tag org.eclipse.jface for 3.7M2,321990,,,,,,,,
1281482881,"When ""Resource is out of sync ... press 'F5'"" error page is displayed, pressing F5 does nothing.",1282049321,"[GTK/Linux] When ""Resource is out of sync ... press 'F5'"" error page is displayed, pressing F5 does nothing.",322312,,,,,,,,
1282379587,"""Reveal End of Document"" (internal error: OutOfBoundException) in Console displaying long lines",1282379733,"""Reveal End of Document"" (internal error: ArrayIndexOutOfBoundException) in Console displaying long lines",323306,,,,,,,,
1278620041,"WindowXP command ""Close Group"" can not close all the Eclipse window that in one group",1282542292,"[Win32] WindowXP command ""Close Group"" can not close all the Eclipse window that in one group",319337,,,,,,,,
1282545222,ArrayIndexOutOfBoundsException in Expressions view on when copying,1282548725,ArrayIndexOutOfBoundsException in Expressions view when copying,323381,,,,,,,,
1282570557,test bundles should be installed using the java -jar instead of exec,1282570682,test bundles should be installed using java -jar instead of exec,323433,,,,,,,,
1282208622,Accelerator is displayed twice in one menu item,1282652126,[Commands] Accelerator is displayed twice in one menu item,323158,,,,,,,,
1282577312,java.util.ConcurrentModificationException when trying to get the undo history from a source viewer,1282653844,[Commands] java.util.ConcurrentModificationException when trying to get the undo history from a source viewer,323444,1282654811,[Undo] [Commands] java.util.ConcurrentModificationException when trying to get the undo history from a source viewer,,,,,,
1282620292,Could not launch because associated workspace is in use,1282654012,[WorkbenchLauncher] Could not launch because associated workspace is in use,323470,,,,,,,,
1282601997,File character are not correct,1282694938,[encoding] File character are not correct,323458,,,,,,,,
1282802133,Invalid Thread Access to Activity Manager,1282802304,"Get many ""Invalid Thread Access to Activity Manager"" messages in the Error View",323697,,,,,,,,
1282765009,Sorting in Marker View does not work when there are 2 marker items,1282814045,[Markers] Sorting in Marker View does not work when there are 2 marker items,323671,,,,,,,,
1282811867,errors in mac consolelog during test run,1282867956,errors in Mac consolelog during test run: platform-tar.gz task fails,323716,,,,,,,,
1282936717,Setting font in StyledString does not work,1283160606,[Viewers] [JFace] Setting font in StyledString does not work,323875,,,,,,,,
1283144876,External Tools Launch delegate shouldn't wait for launched process to exit,1283178505,External Tools Launch delegate no longer supports launch in background,323953,,,,,,,,
1283170901,Hyperlink popup list is missing a border on the left (Windows 7),1283213763,[hovering] Hyperlink popup list is missing a border on the left (Windows 7),324008,,,,,,,,
1282884457,PatternFilter does not search in all duplicates tree objects,1283261702,[Viewers] PatternFilter does not search in all duplicates tree objects,323805,,,,,,,,
1282811307,Drop affordance drawn in minimized stack but throws IAE when mouse button is released,1283262196,[DND] Drop affordance drawn in minimized stack but throws IAE when mouse button is released,323713,,,,,,,,
1282808653,Previously maximized view can get into a state where it can no longer be maximized,1283262451,[DND] Previously maximized view can get into a state where it can no longer be maximized,323708,,,,,,,,
1283292505,Platform should support to use the action IDs from the action set contribution in menuContribution,1283333192,[Commands] Platform should support to use the action IDs from the action set contribution in menuContribution,324160,,,,,,,,
1283358545,[mac] E3.x's CocoaUIEnhancer and e4's CocoaUIHandler needlessly disable the Services menu,1283377559,[Mac] E3.x's CocoaUIEnhancer and e4's CocoaUIHandler needlessly disable the Services menu,324254,,,,,,,,
1283520257,org.eclipse.jsch.tests bundle shoulld have four part version number,1283740404,org.eclipse.jsch.tests bundle should have four part version number,324486,,,,,,,,
1283266578,Copy action from error dialog causes invalid argument exception,1283837600,[ErrorHandling] Copy action from error dialog causes invalid argument exception,324138,,,,,,,,
1283520129,org.eclipse.jface.tests.databinding.conformance bundle should have four part version number,1283839580,[Metadata] org.eclipse.jface.tests.databinding.conformance bundle should have four part version number,324485,,,,,,,,
1283528104,NullPointerException at org.eclipse.swt.widgets.Link.textView_clickOnLink_atIndex,1283844644,[Widgets] NullPointerException at org.eclipse.swt.widgets.Link.textView_clickOnLink_atIndex,324497,,,,,,,,
1283850655,Disabled activity with core expression pattern binding tries to create view in perspectiveExtension,1283852339,[ActivityMgmt] Disabled activity with core expression pattern binding tries to create view in perspectiveExtension,324663,1283853786,"[ActivityMgmt] Enabling activity through core expression overrides pattern binding, causing exception",,,,,,
1283948772,Move up to ICU4J 4.6 with J2SE-1.5,1283954574,[Workbench] Move up to ICU4J 4.6 with J2SE-1.5,324782,1295248742,[Workbench] Move up to ICU4J 4.4.x with J2SE-1.5,,,,,,
1283937436,[perfs] No perfs results for team component since 07/27,1284000195,[Tests][perfs] No perfs results for team component since 07/27,324757,,,,,,,,
1283434389,[SWT_AWT] Cursor behavior is completely messed up.,1284028289,[SWT_AWT] SWT.MouseMove events not being delivered to embedded Shell,324345,,,,,,,,
1284291476,"When editing a java file and trying to do a type-ahead, the eclipse crashes.",1284291640,"When editing a java file and trying to do a type-ahead, the eclipse crashes. (Ubuntu 10.04)",325056,1284291834,"When editing a java file and trying to do a type-ahead, eclipse crashes. (Ubuntu 10.04)",,,,,,
1262325054,Form Feed (\f) still makes StyledText go crazy,1284371865,Form Feed (\f) and VT make StyledText go crazy,298698,,,,,,,,
1284038857,WizardDialog behavior in 3.6 is not backward compatible to 3.2,1284387502,[Wizards] WizardDialog behavior in 3.6 is not backward compatible to 3.2,324897,,,,,,,,
1282638064,Join Keybindings show &#8963;&#8679;J but doesn't work,1284387639,[KeyBindings] Join Keybindings show &#8963;&#8679;J but doesn't work,323500,,,,,,,,
1284614114,"TextViewer.shift(...) does not shift last line, if it is empty.",1284628026,"[typing] TextViewer.shift(...) does not shift last line, if it is empty.",325438,,,,,,,,
1284643656,Creating a Project at existing location which is the root of a Samba share doesn't work,1284646024,[GTK/Linux] Creating a Project at existing location which is the root of a Samba share doesn't work,325516,1284700899,Creating a Project at existing location which is the root of a Samba share doesn't work,,,,,,
1284602367,Menu contributions not shown in 'Customize Perspective' dialog,1284646194,[Commands] Menu contributions not shown in 'Customize Perspective' dialog,325411,,,,,,,,
1284452934,NullPointerException in WizardDialog.updateButtons,1284646408,[Wizards] NullPointerException in WizardDialog.updateButtons,325261,,,,,,,,
1284706059,"org.eclipse.ui.internal.progress.ProgressManager#JobMonitor.setCanceled does not clear canceled flag when called with parameter ""false""",1284707262,"[Progress] org.eclipse.ui.internal.progress.ProgressManager#JobMonitor.setCanceled does not clear canceled flag when called with parameter ""false""",325579,,,,,,,,
1284369992,getDefaultAntHome returning non-ant directory,1284731021,default ANT home directory lower than the Ant plugin version,325125,,,,,,,,
1284607921,Using RIGHT key on a help content tree leaf leads to Runtime Error,1285063938,[Webapp] Using RIGHT key on a help content tree leaf leads to Runtime Error,325421,,,,,,,,
1285081853,[Forms] Allow FormText to be transparent,1285082450,[Forms] [Helios] Allow FormText to be transparent,325908,,,,,,,,
1281085680,Creating an instance of the Internal Browser with the parameter of AS_VIEW does not use the name or tooltip parameters. It work fine with AS_EDITOR.,1285241443,[Browser] Creating an instance of the Internal Browser with the parameter of AS_VIEW does not use the name or tooltip parameters. It work fine with AS_EDITOR.,322000,,,,,,,,
1285426463,Smart 'Home'/'End' key moves in wrong direction,1285547024,[typing] Smart 'Home'/'End' key moves in wrong direction,326242,,,,,,,,
1285834662,FileNotFound in WorkingSetManager,1285836367,[WorkingSets] FileNotFound in WorkingSetManager,326673,1286414927,[WorkingSets] FileNotFoundException in WorkingSetManager,,,,,,
1285846471,"Missing @since tags in IHelpScopeProducer, IScopeHandle",1285846652,"[Help] Missing @since tags in IHelpScopeProducer, IScopeHandle",326696,,,,,,,,
1286168756,White space wrongly rendered after horizontal scrolling,1286168791,[painting] White space wrongly rendered after horizontal scrolling,326905,,,,,,,,
1286159589,The context servlet is returning the XML when there is no description instead of jumping directly to the assigned html,1286277740,[Help][Context] The context servlet is returning the XML when there is no description instead of jumping directly to the assigned html,326897,,,,,,,,
1286287209,Run/Debug hover not working in e4,1286287351,Run/Debug toobar button hover not working in e4,327037,,,,,,,,
1286333259,Proxy bypass edition in preferences uncheck edited proxy bypass,1286435116,[Net] Proxy bypass edition in preferences uncheck edited proxy bypass,327074,,,,,,,,
1286443155,Clicking on file in single-click mode sometimes doing nothing,1286443172,[jface] Clicking on file in single-click mode sometimes doing nothing,327250,1286509337,[jface] Clicking on file in single-click mode sometimes doesn't open file,,,,,,
1286522051,Tree should not show hand pointer by default,1286522075,Tree should not show hand pointer by default on Windows 7,327332,,,,,,,,
1286519204,More compact test result messages,1286524724,More compact test result messages (links),327330,,,,,,,,
1286176374,AFE in Debug view,1286531349,[Fiexible Hierarchy] View state is not saved correctly when top view element is deep in a tree hierarchy.,326917,,,,,,,,
1285077190,[accessibility] Preferences Dialog menu button needs a tooltip,1286796664,[Preferences] [accessibility] Preferences Dialog menu button needs a tooltip,325899,,,,,,,,
1286263681,Widget is disposed exception when refreshing TreeViewer after modifying a filter,1286796704,[Viewers] Widget is disposed exception when refreshing TreeViewer after modifying a filter,327004,,,,,,,,
1286644158,updating of working sets during workbench restore can cause loss of working sets,1286797151,[WorkingSets] updating of working sets during workbench restore can cause loss of working sets,327396,,,,,,,,
1285577391,"NullPointerException when pressing ok in perspectives preferences, when all perspectives are closed",1286803970,"[Preferences] NullPointerException when pressing ok in perspectives preferences, when all perspectives are closed",326312,,,,,,,,
1285154790,Widget early disposal RuntimeException warning on shutdown if editors are hidden,1286804247,[WorkbenchParts] Widget early disposal RuntimeException warning on shutdown if editors are hidden,325996,,,,,,,,
1286881746,Network Connections preferences page has a UI that's difficult to understand,1286885048,[Net] Network Connections preferences page has a UI that's difficult to understand,327588,,,,,,,,
1286884275,Common filter with filter expression stopped working in eclipse 3.6,1286885481,[CommonNavigator] Common filter with filter expression stopped working in eclipse 3.6,327596,,,,,,,,
